Lophiidae	Lophioideo	familia	鮟鱇科
Lophiodes	Lophiidae	genus	擬鮟鱇屬
Lophiomus	Lophiidae	genus	黑鮟鱇屬
Lophius	Lophiidae	genus	鮟鱇屬
Sladenia	Lophiidae	genus	寛鰓鮟鱇屬
Ceratioidei	Lophiiformes	subordo	角鮟鱇亞目
Ceratiidae	Ceratioidei	familia	角鮟鱇科
Ceratias	Ceratiidae	genus	角鮟鱇屬
Cryptopsaras	Ceratiidae	genus	密棘角鮟鱇屬
Gigantactinidae	Ceratioidei	familia	巨棘角鮟鱇科
Rhynchactis	Gigantactinidae	genus	吻長角鮟鱇屬
Melanocetidae	Ceratioidei	familia	黑角鮟鱇屬
Melanocetus	Melanocetidae	genus	黑角鮟鱇屬
Caprinae	Bovidae	subfamilia!	羊亚科
Saigini	Caprinae	tribus	高鼻羚羊族
Rupicapra	Rupicaprini	genus	臆羚属
Rupicaprini	Caprinae	tribus	羊羚族
Pinguinus	Alcini	genus	大海雀
Alcidae	Larida	familia	海雀科
Charadriiformes	Aequorlitornithes	ordo	鸻形目
Neognathae	Aves/skip	cladus	今颚类
Ornithurae	Ornithuromorpha	clade	扇尾类
Ornithothoraces	Pygostylia	clade	鳥胸骨類
Ornithorhynchus	Ornithorhynchidae	genus	鸭嘴兽
Ornithorhynchidae	Ornithorhynchoidea	familia	鸭嘴兽科
Monotremata	Australosphenida	ordo	单孔目
Avialae/skip	Theropoda/skip	cladus	鸟翼类
Theropoda/skip	Saurischia/skip	cladus	兽脚类
Saurischia/skip	Dinosauria/skip	cladus	蜥臀类
Dinosauria/skip	Sauropsida/unranked	cladus	恐龙
Sauropsida/unranked	Amniota	cladus	蜥形纲
Galliformes	Pangalliformes	ordo	鸡形目
Galloanserae	Pangalloanserae	parvclassis	雞雁小綱
Paraneoptera	Eumetabola	cladus	準新翅類
Sorbeoconcha	Caenogastropoda	ordo	吸螺目
Reptilia	Sauropsida/unranked	classis	爬行动物
Hemiptera	Condylognatha	ordo	半翅目
Condylognatha	Paraneoptera	superordo	髁顎總目
Auchenorrhyncha	Hemiptera	subordo!	頸喙亞目
Cicadomorpha	Auchenorrhyncha	infraordo	蝉下目
Cicadoidea	Cicadomorpha	superfamilia	蝉总科
Cicadidae	Cicadoidea	familia	蝉科
Cicadinae	Cicadidae	subfamilia	蝉亚科
Cicadettinae	Cicadidae	subfamilia	姬蝉亚科
Taphurini	Cicadettinae	tribus	突眼蝉族
Magicicada	Taphurini	genus	週期蟬屬
Carnivoramorpha	Pan-Carnivora	cladus	食肉形類
Miacoidea	Carnivoramorpha	superfamilia	細齒獸超科
Miacidae	Miacoidea	familia	细齿兽科
Miacis	Miacidae	genus	小古猫属
Creodonta	Ferae	ordo	肉齒目
Hyaenodontidae	Hyaenodonta	familia	鬣齒獸科
Littorinimorpha	Caenogastropoda	ordo!	玉黍螺目
Tragulina	Ruminantia	infraordo	鼷鹿下目
Tragulidae	Tragulina	familia	鼷鹿科
Tragulus	Tragulidae	genus	鼷鹿属
Puma	Felinae	genus	美洲金猫属
Mephitidae	Musteloidea	familia	臭鼬科
Mephitis	Mephitidae	genus	臭鼬屬
Neritimorpha	Orthogastropoda	subclassis	蜑形類
